timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2025-04-01 00:00:00+00:00,3.7,0,0.0,0.0,0.0,11.6,0.0,90
2025-04-01 01:00:00+00:00,3.7,0,0.0,0.0,0.0,13.3,0.0,90
2025-04-01 02:00:00+00:00,3.0,0,0.0,0.0,0.0,11.9,0.0,92
2025-04-01 03:00:00+00:00,2.5,0,0.0,0.0,0.0,12.0,0.0,93
2025-04-01 04:00:00+00:00,2.0,0,0.0,0.0,0.0,11.8,0.0,93
2025-04-01 05:00:00+00:00,2.0,0,2.0,6.0,0.0,11.6,0.0,94
2025-04-01 06:00:00+00:00,3.2,8,54.0,45.0,3600.0,9.2,0.0,90
2025-04-01 07:00:00+00:00,5.2,0,164.0,78.0,3600.0,10.0,0.0,81
2025-04-01 08:00:00+00:00,7.4,1,311.0,89.0,3600.0,10.9,0.0,71
2025-04-01 09:00:00+00:00,9.4,3,420.0,104.0,3600.0,13.0,0.0,62
2025-04-01 10:00:00+00:00,10.9,14,471.0,124.0,3600.0,13.4,0.0,58
2025-04-01 11:00:00+00:00,12.0,56,511.0,126.0,3600.0,12.3,0.0,54
2025-04-01 12:00:00+00:00,12.8,45,426.0,173.0,3600.0,12.2,0.0,52
2025-04-01 13:00:00+00:00,13.1,100,52.0,283.0,708.49,12.2,0.0,53
2025-04-01 14:00:00+00:00,13.6,98,115.0,211.0,3600.0,11.6,0.0,51
2025-04-01 15:00:00+00:00,13.6,71,82.0,168.0,3600.0,12.4,0.0,51
2025-04-01 16:00:00+00:00,13.1,9,37.0,93.0,2038.69,8.7,0.0,57
2025-04-01 17:00:00+00:00,11.6,90,39.0,42.0,3237.57,9.2,0.0,64
2025-04-01 18:00:00+00:00,10.2,100,1.0,3.0,0.0,10.8,0.0,69
2025-04-01 19:00:00+00:00,9.9,100,0.0,0.0,0.0,12.0,0.0,71
2025-04-01 20:00:00+00:00,9.0,100,0.0,0.0,0.0,12.8,0.0,77
2025-04-01 21:00:00+00:00,8.1,100,0.0,0.0,0.0,14.5,0.0,80
2025-04-01 22:00:00+00:00,6.6,100,0.0,0.0,0.0,13.2,0.0,86
2025-04-01 23:00:00+00:00,5.4,98,0.0,0.0,0.0,12.7,0.0,90
2025-04-02 00:00:00+00:00,4.8,51,0.0,0.0,0.0,12.2,0.0,92
2025-04-02 01:00:00+00:00,4.7,73,0.0,0.0,0.0,13.4,0.0,89
2025-04-02 02:00:00+00:00,4.2,3,0.0,0.0,0.0,13.0,0.0,91
2025-04-02 03:00:00+00:00,3.8,1,0.0,0.0,0.0,12.7,0.0,93
2025-04-02 04:00:00+00:00,3.7,2,0.0,0.0,0.0,12.4,0.0,93
2025-04-02 05:00:00+00:00,3.7,0,2.0,7.0,0.0,12.3,0.0,94
2025-04-02 06:00:00+00:00,4.9,0,60.0,44.0,3600.0,9.7,0.0,88
2025-04-02 07:00:00+00:00,7.0,0,182.0,72.0,3600.0,10.6,0.0,80
2025-04-02 08:00:00+00:00,9.3,0,318.0,87.0,3600.0,10.8,0.0,72
2025-04-02 09:00:00+00:00,11.6,0,438.0,97.0,3600.0,11.2,0.0,63
2025-04-02 10:00:00+00:00,13.6,0,527.0,101.0,3600.0,12.0,0.0,53
2025-04-02 11:00:00+00:00,15.1,0,577.0,102.0,3600.0,14.0,0.0,41
2025-04-02 12:00:00+00:00,15.7,0,576.0,101.0,3600.0,14.4,0.0,39
2025-04-02 13:00:00+00:00,16.1,0,527.0,98.0,3600.0,13.8,0.0,37
2025-04-02 14:00:00+00:00,16.0,0,436.0,92.0,3600.0,14.7,0.0,39
2025-04-02 15:00:00+00:00,15.7,0,313.0,82.0,3600.0,15.1,0.0,39
2025-04-02 16:00:00+00:00,14.9,0,176.0,66.0,3600.0,13.6,0.0,44
2025-04-02 17:00:00+00:00,13.1,0,53.0,39.0,3339.79,13.1,0.0,48
2025-04-02 18:00:00+00:00,11.4,0,1.0,4.0,0.0,13.8,0.0,51
2025-04-02 19:00:00+00:00,9.9,0,0.0,0.0,0.0,14.1,0.0,49
2025-04-02 20:00:00+00:00,8.5,0,0.0,0.0,0.0,14.0,0.0,49
2025-04-02 21:00:00+00:00,7.4,0,0.0,0.0,0.0,13.2,0.0,55
2025-04-02 22:00:00+00:00,6.6,0,0.0,0.0,0.0,11.9,0.0,62
2025-04-02 23:00:00+00:00,5.9,0,0.0,0.0,0.0,11.3,0.0,67
2025-04-03 00:00:00+00:00,5.5,0,0.0,0.0,0.0,10.9,0.0,71
2025-04-03 01:00:00+00:00,5.2,0,0.0,0.0,0.0,10.7,0.0,66
2025-04-03 02:00:00+00:00,4.8,0,0.0,0.0,0.0,10.9,0.0,71
2025-04-03 03:00:00+00:00,4.5,0,0.0,0.0,0.0,10.0,0.0,75
2025-04-03 04:00:00+00:00,4.2,0,0.0,0.0,0.0,9.6,0.0,79
2025-04-03 05:00:00+00:00,4.2,0,3.0,8.0,0.0,9.5,0.0,81
2025-04-03 06:00:00+00:00,5.7,0,64.0,45.0,3600.0,8.3,0.0,78
2025-04-03 07:00:00+00:00,7.9,0,185.0,72.0,3600.0,5.4,0.0,69
2025-04-03 08:00:00+00:00,10.4,0,316.0,88.0,3600.0,5.2,0.0,61
2025-04-03 09:00:00+00:00,12.8,0,430.0,99.0,3600.0,5.2,0.0,55
2025-04-03 10:00:00+00:00,14.8,0,515.0,105.0,3600.0,5.3,0.0,50
2025-04-03 11:00:00+00:00,16.2,0,559.0,107.0,3600.0,6.9,0.0,47
2025-04-03 12:00:00+00:00,17.2,0,556.0,106.0,3600.0,7.5,0.0,45
2025-04-03 13:00:00+00:00,18.3,21,510.0,102.0,3600.0,9.3,0.0,42
2025-04-03 14:00:00+00:00,18.4,0,419.0,97.0,3600.0,10.2,0.0,43
2025-04-03 15:00:00+00:00,18.0,0,302.0,85.0,3600.0,10.3,0.0,44
2025-04-03 16:00:00+00:00,17.6,0,169.0,68.0,3600.0,8.9,0.0,47
2025-04-03 17:00:00+00:00,16.0,0,51.0,41.0,3441.86,5.6,0.0,55
2025-04-03 18:00:00+00:00,14.4,0,1.0,5.0,0.0,7.1,0.0,62
2025-04-03 19:00:00+00:00,13.1,0,0.0,0.0,0.0,8.9,0.0,67
2025-04-03 20:00:00+00:00,12.0,0,0.0,0.0,0.0,9.7,0.0,71
2025-04-03 21:00:00+00:00,10.9,0,0.0,0.0,0.0,8.2,0.0,74
2025-04-03 22:00:00+00:00,10.1,0,0.0,0.0,0.0,6.9,0.0,76
2025-04-03 23:00:00+00:00,9.2,0,0.0,0.0,0.0,6.4,0.0,78
2025-04-04 00:00:00+00:00,8.1,0,0.0,0.0,0.0,4.1,0.0,84
2025-04-04 01:00:00+00:00,6.5,0,0.0,0.0,0.0,3.2,0.0,85
2025-04-04 02:00:00+00:00,6.0,0,0.0,0.0,0.0,2.8,0.0,87
2025-04-04 03:00:00+00:00,5.3,0,0.0,0.0,0.0,3.2,0.0,89
2025-04-04 04:00:00+00:00,5.0,0,0.0,0.0,0.0,0.9,0.0,89
2025-04-04 05:00:00+00:00,5.2,0,4.0,8.0,0.0,1.9,0.0,89
2025-04-04 06:00:00+00:00,7.3,0,68.0,47.0,3600.0,5.5,0.0,80
2025-04-04 07:00:00+00:00,10.2,7,193.0,72.0,3600.0,3.3,0.0,69
