timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2025-06-01 00:00:00+00:00,15.9,12,0.0,0.0,0.0,7.3,0.0,81
2025-06-01 01:00:00+00:00,15.1,1,0.0,0.0,0.0,8.7,0.0,82
2025-06-01 02:00:00+00:00,14.3,4,0.0,0.0,0.0,8.7,0.0,84
2025-06-01 03:00:00+00:00,13.9,78,0.0,2.0,0.0,7.9,0.0,84
2025-06-01 04:00:00+00:00,14.5,97,17.0,34.0,1699.23,8.7,0.0,80
2025-06-01 05:00:00+00:00,15.8,41,59.0,89.0,3600.0,7.5,0.0,75
2025-06-01 06:00:00+00:00,17.9,72,221.0,94.0,3600.0,8.1,0.0,67
2025-06-01 07:00:00+00:00,20.5,100,382.0,98.0,3600.0,9.0,0.0,60
2025-06-01 08:00:00+00:00,22.5,100,342.0,195.0,3600.0,10.4,0.0,56
2025-06-01 09:00:00+00:00,23.7,100,447.0,188.0,3600.0,11.4,0.0,54
2025-06-01 10:00:00+00:00,22.9,100,187.0,305.0,3600.0,10.3,0.6,62
2025-06-01 11:00:00+00:00,25.6,100,577.0,198.0,3600.0,12.6,0.0,51
2025-06-01 12:00:00+00:00,26.0,100,280.0,355.0,3600.0,13.2,0.0,47
2025-06-01 13:00:00+00:00,23.8,88,124.0,344.0,2795.27,8.0,0.0,62
2025-06-01 14:00:00+00:00,22.4,100,186.0,290.0,3600.0,10.9,1.8,62
2025-06-01 15:00:00+00:00,19.6,22,0.0,67.0,0.0,3.1,3.7,89
2025-06-01 16:00:00+00:00,20.9,100,201.0,122.0,3600.0,6.2,0.1,85
2025-06-01 17:00:00+00:00,20.9,46,147.0,93.0,3600.0,8.3,0.0,82
2025-06-01 18:00:00+00:00,20.5,46,65.0,60.0,3600.0,8.9,0.0,85
2025-06-01 19:00:00+00:00,19.4,74,10.0,18.0,482.81,9.0,0.0,90
2025-06-01 20:00:00+00:00,18.9,100,0.0,0.0,0.0,10.9,0.1,92
2025-06-01 21:00:00+00:00,18.5,74,0.0,0.0,0.0,8.7,0.0,90
2025-06-01 22:00:00+00:00,17.9,100,0.0,0.0,0.0,11.8,0.0,90
2025-06-01 23:00:00+00:00,18.1,100,0.0,0.0,0.0,13.8,0.0,84
2025-06-02 00:00:00+00:00,17.3,77,0.0,0.0,0.0,13.2,0.0,87
2025-06-02 01:00:00+00:00,16.3,12,0.0,0.0,0.0,14.6,0.0,89
2025-06-02 02:00:00+00:00,15.9,98,0.0,0.0,0.0,13.5,0.0,91
2025-06-02 03:00:00+00:00,15.4,44,0.0,2.0,0.0,10.6,0.0,94
2025-06-02 04:00:00+00:00,15.6,100,20.0,34.0,2244.08,10.7,0.0,95
2025-06-02 05:00:00+00:00,16.3,92,9.0,99.0,0.0,11.8,0.0,90
2025-06-02 06:00:00+00:00,17.2,94,136.0,128.0,3600.0,10.1,0.0,81
2025-06-02 07:00:00+00:00,18.7,99,335.0,122.0,3600.0,8.4,0.0,66
2025-06-02 08:00:00+00:00,19.6,100,341.0,200.0,3600.0,9.9,0.0,59
2025-06-02 09:00:00+00:00,20.4,100,271.0,312.0,3600.0,9.9,0.0,55
2025-06-02 10:00:00+00:00,20.7,100,85.0,384.0,1277.98,11.7,0.0,54
2025-06-02 11:00:00+00:00,20.8,100,48.0,317.0,0.0,12.1,0.0,54
2025-06-02 12:00:00+00:00,19.6,100,11.0,279.0,0.0,11.4,0.1,61
2025-06-02 13:00:00+00:00,21.1,90,475.0,206.0,3600.0,10.5,0.0,51
2025-06-02 14:00:00+00:00,21.4,100,323.0,217.0,3600.0,7.6,0.0,51
2025-06-02 15:00:00+00:00,20.8,71,71.0,220.0,1612.08,7.7,0.0,53
2025-06-02 16:00:00+00:00,20.7,72,180.0,142.0,3600.0,6.7,0.1,54
2025-06-02 17:00:00+00:00,19.9,100,100.0,105.0,3600.0,5.5,0.1,59
2025-06-02 18:00:00+00:00,18.9,90,10.0,62.0,0.0,5.8,0.0,66
2025-06-02 19:00:00+00:00,17.6,100,3.0,21.0,0.0,6.9,0.0,75
2025-06-02 20:00:00+00:00,16.9,99,0.0,0.0,0.0,4.7,0.0,81
2025-06-02 21:00:00+00:00,16.5,99,0.0,0.0,0.0,7.1,0.0,82
2025-06-02 22:00:00+00:00,16.0,87,0.0,0.0,0.0,6.3,0.0,82
2025-06-02 23:00:00+00:00,15.4,99,0.0,0.0,0.0,4.1,0.0,86
2025-06-03 00:00:00+00:00,15.0,100,0.0,0.0,0.0,3.9,0.0,89
2025-06-03 01:00:00+00:00,14.4,95,0.0,0.0,0.0,5.0,0.0,90
2025-06-03 02:00:00+00:00,14.1,91,0.0,0.0,0.0,4.5,0.0,90
2025-06-03 03:00:00+00:00,13.7,89,0.0,2.0,0.0,4.5,0.0,94
2025-06-03 04:00:00+00:00,13.6,100,10.0,33.0,456.88,8.9,0.4,87
2025-06-03 05:00:00+00:00,14.1,100,15.0,67.0,0.0,5.0,0.0,85
2025-06-03 06:00:00+00:00,15.6,100,108.0,131.0,3600.0,5.6,0.0,85
2025-06-03 07:00:00+00:00,16.9,100,163.0,190.0,3600.0,4.4,0.0,78
2025-06-03 08:00:00+00:00,18.6,54,307.0,210.0,3600.0,2.1,0.0,69
2025-06-03 09:00:00+00:00,20.2,17,545.0,156.0,3600.0,5.3,0.0,61
2025-06-03 10:00:00+00:00,21.2,23,625.0,137.0,3600.0,7.3,0.1,52
2025-06-03 11:00:00+00:00,21.6,24,557.0,155.0,3600.0,8.6,0.0,47
2025-06-03 12:00:00+00:00,22.0,18,571.0,177.0,3600.0,9.9,0.1,45
2025-06-03 13:00:00+00:00,22.8,13,583.0,150.0,3600.0,11.7,0.0,40
2025-06-03 14:00:00+00:00,22.9,4,582.0,114.0,3600.0,9.9,0.0,39
2025-06-03 15:00:00+00:00,23.0,4,474.0,107.0,3600.0,6.8,0.0,37
2025-06-03 16:00:00+00:00,23.0,5,353.0,90.0,3600.0,4.2,0.0,36
2025-06-03 17:00:00+00:00,22.5,4,212.0,75.0,3600.0,2.7,0.0,38
2025-06-03 18:00:00+00:00,21.1,0,87.0,54.0,3600.0,6.8,0.0,47
2025-06-03 19:00:00+00:00,19.2,0,14.0,19.0,1011.83,9.6,0.0,54
2025-06-03 20:00:00+00:00,18.0,0,0.0,0.0,0.0,9.2,0.0,51
2025-06-03 21:00:00+00:00,17.2,0,0.0,0.0,0.0,11.0,0.0,54
2025-06-03 22:00:00+00:00,16.7,0,0.0,0.0,0.0,12.2,0.0,64
2025-06-03 23:00:00+00:00,16.4,7,0.0,0.0,0.0,12.1,0.0,69
2025-06-04 00:00:00+00:00,15.8,29,0.0,0.0,0.0,11.8,0.0,75
2025-06-04 01:00:00+00:00,15.9,30,0.0,0.0,0.0,10.3,0.0,81
2025-06-04 02:00:00+00:00,15.4,20,0.0,0.0,0.0,10.2,0.0,84
2025-06-04 03:00:00+00:00,15.2,22,0.0,2.0,0.0,10.7,0.0,86
2025-06-04 04:00:00+00:00,15.9,16,22.0,30.0,2633.24,11.1,0.0,82
2025-06-04 05:00:00+00:00,17.4,73,85.0,63.0,3600.0,8.4,0.0,76
2025-06-04 06:00:00+00:00,19.2,19,166.0,98.0,3600.0,8.6,0.0,70
2025-06-04 07:00:00+00:00,21.8,4,340.0,118.0,3600.0,9.8,0.0,62
2025-06-04 08:00:00+00:00,24.0,17,500.0,108.0,3600.0,11.7,0.0,53
2025-06-04 09:00:00+00:00,25.5,11,601.0,119.0,3600.0,14.9,0.0,46
2025-06-04 10:00:00+00:00,26.3,25,651.0,129.0,3600.0,17.6,0.2,46
2025-06-04 11:00:00+00:00,27.0,38,593.0,158.0,3600.0,18.0,0.0,45
2025-06-04 12:00:00+00:00,27.8,98,664.0,131.0,3600.0,17.4,0.0,40
2025-06-04 13:00:00+00:00,28.2,96,457.0,207.0,3600.0,16.4,0.0,40
2025-06-04 14:00:00+00:00,24.3,100,277.0,230.0,3600.0,18.5,0.7,59
2025-06-04 15:00:00+00:00,25.9,79,171.0,222.0,3600.0,15.6,0.0,48
2025-06-04 16:00:00+00:00,26.5,100,283.0,116.0,3600.0,17.2,0.0,43
2025-06-04 17:00:00+00:00,25.4,100,78.0,140.0,3600.0,14.3,0.0,48
2025-06-04 18:00:00+00:00,21.6,100,1.0,44.0,0.0,7.5,0.6,70
2025-06-04 19:00:00+00:00,20.0,100,1.0,12.0,0.0,10.6,0.5,80
2025-06-04 20:00:00+00:00,19.0,96,0.0,0.0,0.0,5.0,2.2,90
2025-06-04 21:00:00+00:00,18.5,96,0.0,0.0,0.0,7.0,0.0,94
2025-06-04 22:00:00+00:00,17.8,98,0.0,0.0,0.0,7.2,0.0,96
2025-06-04 23:00:00+00:00,17.5,100,0.0,0.0,0.0,8.0,0.0,96
2025-06-05 00:00:00+00:00,17.4,100,0.0,0.0,0.0,7.5,0.0,94
2025-06-05 01:00:00+00:00,17.4,100,0.0,0.0,0.0,11.0,1.8,95
2025-06-05 02:00:00+00:00,17.0,100,0.0,0.0,0.0,5.8,3.3,97
2025-06-05 03:00:00+00:00,16.8,100,0.0,0.0,0.0,10.5,2.3,97
2025-06-05 04:00:00+00:00,16.7,100,0.0,5.0,0.0,7.8,4.0,97
2025-06-05 05:00:00+00:00,16.8,93,0.0,31.0,0.0,8.8,1.4,97
2025-06-05 06:00:00+00:00,18.4,22,82.0,144.0,3600.0,8.6,0.1,89
2025-06-05 07:00:00+00:00,19.5,18,295.0,129.0,3600.0,10.4,0.1,83
2025-06-05 08:00:00+00:00,20.4,100,371.0,161.0,3600.0,11.9,0.1,80
2025-06-05 09:00:00+00:00,21.2,83,362.0,207.0,3600.0,12.7,0.2,73
2025-06-05 10:00:00+00:00,21.9,35,425.0,248.0,3600.0,12.2,0.1,70
2025-06-05 11:00:00+00:00,22.6,20,596.0,153.0,3600.0,10.9,0.1,68
2025-06-05 12:00:00+00:00,23.6,60,681.0,131.0,3600.0,11.0,0.0,62
2025-06-05 13:00:00+00:00,23.8,99,284.0,275.0,3600.0,12.7,0.0,54
2025-06-05 14:00:00+00:00,23.9,98,272.0,236.0,3600.0,13.8,0.0,52
2025-06-05 15:00:00+00:00,24.0,100,320.0,160.0,3600.0,13.5,0.0,52
2025-06-05 16:00:00+00:00,22.1,100,106.0,158.0,3600.0,16.1,0.2,57
2025-06-05 17:00:00+00:00,19.6,99,0.0,51.0,0.0,12.1,0.7,77
2025-06-05 18:00:00+00:00,19.7,23,31.0,67.0,2627.12,6.1,0.0,76
2025-06-05 19:00:00+00:00,18.8,28,11.0,19.0,636.68,5.9,0.0,80
2025-06-05 20:00:00+00:00,18.0,23,0.0,0.0,0.0,7.9,0.0,86
2025-06-05 21:00:00+00:00,17.3,100,0.0,0.0,0.0,10.3,0.0,90
2025-06-05 22:00:00+00:00,17.4,99,0.0,0.0,0.0,11.8,0.0,87
2025-06-05 23:00:00+00:00,17.4,34,0.0,0.0,0.0,12.0,0.1,86
2025-06-06 00:00:00+00:00,16.7,5,0.0,0.0,0.0,10.2,0.0,87
2025-06-06 01:00:00+00:00,15.7,52,0.0,0.0,0.0,9.4,0.0,88
2025-06-06 02:00:00+00:00,15.1,100,0.0,0.0,0.0,9.4,0.0,90
2025-06-06 03:00:00+00:00,14.8,100,0.0,3.0,0.0,9.4,0.0,92
2025-06-06 04:00:00+00:00,15.1,100,12.0,42.0,818.24,9.5,0.0,90
2025-06-06 05:00:00+00:00,15.7,100,3.0,75.0,0.0,9.0,0.0,88
2025-06-06 06:00:00+00:00,16.8,100,16.0,147.0,0.0,10.3,0.0,82
2025-06-06 07:00:00+00:00,17.6,100,7.0,190.0,0.0,12.3,0.0,78
2025-06-06 08:00:00+00:00,19.4,100,111.0,276.0,3215.69,15.5,0.7,74
2025-06-06 09:00:00+00:00,21.8,83,532.0,171.0,3600.0,23.1,0.0,59
2025-06-06 10:00:00+00:00,22.6,63,248.0,264.0,3600.0,23.2,0.0,52
2025-06-06 11:00:00+00:00,22.3,80,283.0,226.0,3600.0,23.5,0.2,55
2025-06-06 12:00:00+00:00,23.9,97,329.0,258.0,3600.0,20.0,0.2,54
2025-06-06 13:00:00+00:00,20.2,99,137.0,251.0,3238.29,28.6,4.6,74
