timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2025-08-01 00:00:00+00:00,13.9,56,0.0,0.0,0.0,8.0,0.6,96
2025-08-01 01:00:00+00:00,13.6,25,0.0,0.0,0.0,8.5,0.0,97
2025-08-01 02:00:00+00:00,13.5,62,0.0,0.0,0.0,8.8,0.0,96
2025-08-01 03:00:00+00:00,13.3,37,0.0,0.0,0.0,9.1,0.0,95
2025-08-01 04:00:00+00:00,13.2,88,4.0,10.0,0.0,8.8,0.0,95
2025-08-01 05:00:00+00:00,14.2,99,27.0,59.0,2921.53,8.3,0.0,93
2025-08-01 06:00:00+00:00,15.6,98,85.0,119.0,3600.0,8.1,0.0,88
2025-08-01 07:00:00+00:00,17.1,89,131.0,148.0,3600.0,11.6,0.1,78
2025-08-01 08:00:00+00:00,18.5,100,215.0,196.0,3600.0,10.2,0.0,76
2025-08-01 09:00:00+00:00,18.2,100,0.0,176.0,0.0,10.6,0.1,75
2025-08-01 10:00:00+00:00,19.5,100,178.0,184.0,3600.0,13.7,0.0,68
2025-08-01 11:00:00+00:00,20.3,100,110.0,296.0,2235.59,12.6,0.0,65
2025-08-01 12:00:00+00:00,20.6,100,8.0,288.0,0.0,10.8,0.0,63
2025-08-01 13:00:00+00:00,20.1,94,184.0,297.0,3600.0,11.7,0.3,64
2025-08-01 14:00:00+00:00,20.5,95,152.0,254.0,3600.0,11.1,0.2,67
2025-08-01 15:00:00+00:00,18.5,83,92.0,208.0,2854.09,8.3,0.4,77
2025-08-01 16:00:00+00:00,19.4,96,142.0,154.0,3600.0,7.9,0.0,74
2025-08-01 17:00:00+00:00,19.0,20,57.0,116.0,3600.0,7.9,0.0,78
2025-08-01 18:00:00+00:00,18.9,30,36.0,44.0,3600.0,5.2,0.1,80
2025-08-01 19:00:00+00:00,15.9,60,3.0,7.0,0.0,11.4,0.7,94
2025-08-01 20:00:00+00:00,15.8,30,0.0,0.0,0.0,5.3,0.1,93
2025-08-01 21:00:00+00:00,15.4,29,0.0,0.0,0.0,5.5,0.0,94
2025-08-01 22:00:00+00:00,15.3,13,0.0,0.0,0.0,6.5,0.0,94
2025-08-01 23:00:00+00:00,15.0,0,0.0,0.0,0.0,6.0,0.0,94
2025-08-02 00:00:00+00:00,14.6,1,0.0,0.0,0.0,5.7,0.0,94
2025-08-02 01:00:00+00:00,14.6,2,0.0,0.0,0.0,7.2,0.0,93
2025-08-02 02:00:00+00:00,14.1,0,0.0,0.0,0.0,7.9,0.0,94
2025-08-02 03:00:00+00:00,13.6,2,0.0,0.0,0.0,8.9,0.0,95
2025-08-02 04:00:00+00:00,13.4,26,4.0,9.0,0.0,7.8,0.0,95
2025-08-02 05:00:00+00:00,14.4,28,47.0,49.0,3600.0,7.9,0.0,92
2025-08-02 06:00:00+00:00,15.9,0,165.0,75.0,3600.0,7.6,0.0,86
2025-08-02 07:00:00+00:00,17.8,0,304.0,90.0,3600.0,8.0,0.0,78
2025-08-02 08:00:00+00:00,19.6,6,439.0,100.0,3600.0,8.7,0.0,71
2025-08-02 09:00:00+00:00,21.0,97,544.0,113.0,3600.0,10.0,0.0,64
2025-08-02 10:00:00+00:00,21.9,96,569.0,158.0,3600.0,11.6,0.0,59
2025-08-02 11:00:00+00:00,22.2,80,393.0,243.0,3600.0,12.9,0.1,56
2025-08-02 12:00:00+00:00,22.6,17,337.0,281.0,3600.0,11.9,0.0,53
2025-08-02 13:00:00+00:00,22.9,15,572.0,129.0,3600.0,12.5,0.0,51
2025-08-02 14:00:00+00:00,23.1,85,505.0,117.0,3600.0,10.7,0.0,52
2025-08-02 15:00:00+00:00,23.1,100,387.0,108.0,3600.0,8.7,0.0,51
2025-08-02 16:00:00+00:00,22.9,100,242.0,113.0,3600.0,6.9,0.0,51
2025-08-02 17:00:00+00:00,22.4,97,98.0,94.0,3600.0,5.1,0.0,54
2025-08-02 18:00:00+00:00,21.5,38,25.0,58.0,2881.77,1.5,0.0,67
2025-08-02 19:00:00+00:00,20.5,51,3.0,8.0,0.0,0.4,0.0,66
2025-08-02 20:00:00+00:00,19.5,38,0.0,0.0,0.0,0.4,0.0,69
2025-08-02 21:00:00+00:00,18.4,100,0.0,0.0,0.0,0.9,0.0,74
2025-08-02 22:00:00+00:00,17.6,88,0.0,0.0,0.0,2.0,0.0,79
2025-08-02 23:00:00+00:00,17.2,100,0.0,0.0,0.0,3.7,0.0,81
2025-08-03 00:00:00+00:00,16.9,100,0.0,0.0,0.0,4.2,0.0,83
2025-08-03 01:00:00+00:00,15.8,100,0.0,0.0,0.0,5.5,1.2,93
2025-08-03 02:00:00+00:00,15.5,100,0.0,0.0,0.0,5.2,1.1,96
2025-08-03 03:00:00+00:00,15.5,100,0.0,0.0,0.0,2.4,2.2,95
2025-08-03 04:00:00+00:00,15.2,100,0.0,1.0,0.0,8.9,1.6,97
2025-08-03 05:00:00+00:00,15.4,100,0.0,16.0,0.0,9.5,2.0,97
2025-08-03 06:00:00+00:00,15.4,100,0.0,28.0,0.0,9.4,2.5,97
2025-08-03 07:00:00+00:00,15.8,100,1.0,61.0,0.0,9.1,1.9,97
2025-08-03 08:00:00+00:00,15.7,100,0.0,44.0,0.0,11.6,2.0,96
2025-08-03 09:00:00+00:00,15.9,100,1.0,59.0,0.0,11.0,1.7,96
2025-08-03 10:00:00+00:00,16.4,100,1.0,88.0,0.0,10.4,1.2,97
2025-08-03 11:00:00+00:00,17.0,100,2.0,153.0,0.0,10.3,0.2,91
2025-08-03 12:00:00+00:00,17.3,100,1.0,182.0,0.0,11.0,0.0,88
2025-08-03 13:00:00+00:00,18.4,100,88.0,240.0,1622.34,13.2,0.0,82
2025-08-03 14:00:00+00:00,18.7,100,71.0,244.0,1265.9,14.0,0.1,77
2025-08-03 15:00:00+00:00,19.0,42,88.0,219.0,2698.92,10.9,0.0,73
2025-08-03 16:00:00+00:00,19.0,21,113.0,144.0,3600.0,9.8,0.0,72
2025-08-03 17:00:00+00:00,18.8,46,124.0,81.0,3600.0,8.6,0.0,72
2025-08-03 18:00:00+00:00,18.0,18,42.0,43.0,3600.0,6.4,0.0,77
2025-08-03 19:00:00+00:00,17.1,14,2.0,7.0,0.0,10.4,0.0,78
2025-08-03 20:00:00+00:00,16.6,6,0.0,0.0,0.0,10.4,0.0,78
2025-08-03 21:00:00+00:00,15.8,4,0.0,0.0,0.0,8.9,0.0,81
2025-08-03 22:00:00+00:00,15.1,17,0.0,0.0,0.0,8.7,0.0,84
2025-08-03 23:00:00+00:00,14.7,26,0.0,0.0,0.0,9.7,0.0,86
2025-08-04 00:00:00+00:00,14.2,24,0.0,0.0,0.0,9.6,0.0,87
2025-08-04 01:00:00+00:00,13.6,2,0.0,0.0,0.0,10.6,0.0,89
2025-08-04 02:00:00+00:00,13.2,46,0.0,0.0,0.0,9.3,0.0,92
2025-08-04 03:00:00+00:00,13.2,100,0.0,0.0,0.0,9.7,0.0,92
2025-08-04 04:00:00+00:00,13.8,100,1.0,4.0,0.0,9.4,0.0,89
2025-08-04 05:00:00+00:00,14.3,100,6.0,32.0,0.0,8.2,0.0,87
2025-08-04 06:00:00+00:00,15.1,100,0.0,85.0,0.0,8.9,0.0,84
2025-08-04 07:00:00+00:00,15.4,100,3.0,110.0,0.0,9.9,0.0,84
2025-08-04 08:00:00+00:00,15.4,100,1.0,108.0,0.0,9.6,0.3,85
2025-08-04 09:00:00+00:00,16.2,100,12.0,222.0,0.0,15.0,0.6,81
2025-08-04 10:00:00+00:00,15.9,100,0.0,138.0,0.0,12.4,0.3,88
2025-08-04 11:00:00+00:00,18.8,100,386.0,277.0,3600.0,14.6,0.2,73
2025-08-04 12:00:00+00:00,19.6,84,431.0,224.0,3600.0,15.5,0.1,66
2025-08-04 13:00:00+00:00,18.1,100,32.0,201.0,0.0,13.9,0.1,75
2025-08-04 14:00:00+00:00,18.1,100,0.0,160.0,0.0,12.6,0.0,74
2025-08-04 15:00:00+00:00,18.5,84,3.0,162.0,0.0,13.2,0.0,71
2025-08-04 16:00:00+00:00,19.6,37,102.0,157.0,3600.0,11.2,0.0,67
2025-08-04 17:00:00+00:00,19.8,34,66.0,101.0,3600.0,8.7,0.0,68
2025-08-04 18:00:00+00:00,18.6,52,48.0,42.0,3600.0,9.0,0.0,74
2025-08-04 19:00:00+00:00,17.4,65,2.0,7.0,0.0,9.1,0.0,79
2025-08-04 20:00:00+00:00,16.8,49,0.0,0.0,0.0,9.2,0.0,81
2025-08-04 21:00:00+00:00,16.2,100,0.0,0.0,0.0,9.2,0.0,83
2025-08-04 22:00:00+00:00,15.8,100,0.0,0.0,0.0,9.8,0.0,85
2025-08-04 23:00:00+00:00,15.6,98,0.0,0.0,0.0,10.7,0.0,85
2025-08-05 00:00:00+00:00,15.4,100,0.0,0.0,0.0,11.9,0.0,86
2025-08-05 01:00:00+00:00,15.1,42,0.0,0.0,0.0,13.9,0.0,84
2025-08-05 02:00:00+00:00,14.9,75,0.0,0.0,0.0,14.1,0.0,83
2025-08-05 03:00:00+00:00,15.1,100,0.0,0.0,0.0,13.8,0.3,83
2025-08-05 04:00:00+00:00,15.1,83,0.0,7.0,0.0,13.3,0.0,83
2025-08-05 05:00:00+00:00,15.9,30,39.0,49.0,3600.0,12.4,0.0,80
2025-08-05 06:00:00+00:00,17.4,69,115.0,90.0,3600.0,12.1,0.0,77
2025-08-05 07:00:00+00:00,19.0,100,104.0,178.0,3600.0,13.3,0.0,72
2025-08-05 08:00:00+00:00,19.8,100,18.0,219.0,0.0,12.9,0.0,70
2025-08-05 09:00:00+00:00,19.7,100,0.0,119.0,0.0,13.7,0.0,73
2025-08-05 10:00:00+00:00,21.2,100,100.0,284.0,2101.82,15.5,0.0,71
2025-08-05 11:00:00+00:00,21.1,100,20.0,241.0,0.0,14.6,0.1,74
2025-08-05 12:00:00+00:00,21.4,100,26.0,240.0,0.0,15.3,0.2,76
2025-08-05 13:00:00+00:00,18.8,100,0.0,91.0,0.0,10.8,3.4,93
2025-08-05 14:00:00+00:00,18.0,100,0.0,54.0,0.0,14.4,4.9,97
2025-08-05 15:00:00+00:00,17.2,100,0.0,38.0,0.0,13.5,2.7,97
2025-08-05 16:00:00+00:00,16.8,100,0.0,28.0,0.0,9.9,2.2,96
2025-08-05 17:00:00+00:00,16.1,100,0.0,24.0,0.0,11.0,1.5,96
2025-08-05 18:00:00+00:00,15.4,97,0.0,11.0,0.0,10.8,0.2,94
2025-08-05 19:00:00+00:00,14.5,5,0.0,5.0,0.0,11.4,0.0,94
2025-08-05 20:00:00+00:00,13.9,5,0.0,0.0,0.0,11.5,0.0,96
2025-08-05 21:00:00+00:00,13.8,5,0.0,0.0,0.0,11.2,0.0,96
2025-08-05 22:00:00+00:00,13.6,10,0.0,0.0,0.0,11.2,0.0,97
2025-08-05 23:00:00+00:00,13.5,13,0.0,0.0,0.0,12.2,0.0,97
2025-08-06 00:00:00+00:00,13.5,7,0.0,0.0,0.0,12.6,0.0,96
2025-08-06 01:00:00+00:00,13.1,25,0.0,0.0,0.0,12.5,0.0,97
2025-08-06 02:00:00+00:00,13.0,16,0.0,0.0,0.0,14.1,0.0,96
2025-08-06 03:00:00+00:00,12.4,0,0.0,0.0,0.0,14.4,0.0,95
2025-08-06 04:00:00+00:00,11.8,0,3.0,6.0,0.0,13.3,0.0,93
2025-08-06 05:00:00+00:00,12.4,1,53.0,43.0,3600.0,14.3,0.0,91
