timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2025-11-01 00:00:00+00:00,5.7,100,0.0,0.0,0.0,11.1,0.0,86
2025-11-01 01:00:00+00:00,5.3,100,0.0,0.0,0.0,11.7,0.0,85
2025-11-01 02:00:00+00:00,5.3,100,0.0,0.0,0.0,11.8,0.0,83
2025-11-01 03:00:00+00:00,4.9,18,0.0,0.0,0.0,9.0,0.0,84
2025-11-01 04:00:00+00:00,4.1,95,0.0,0.0,0.0,11.1,0.0,87
2025-11-01 05:00:00+00:00,4.8,13,0.0,0.0,0.0,9.6,0.0,84
2025-11-01 06:00:00+00:00,4.0,14,0.0,0.0,0.0,9.5,0.0,88
2025-11-01 07:00:00+00:00,4.6,2,28.0,23.0,2060.36,9.2,0.0,86
2025-11-01 08:00:00+00:00,6.1,26,115.0,48.0,3600.0,7.7,0.0,83
2025-11-01 09:00:00+00:00,8.0,67,206.0,60.0,3600.0,6.8,0.0,78
2025-11-01 10:00:00+00:00,10.1,98,268.0,67.0,3600.0,6.6,0.0,74
2025-11-01 11:00:00+00:00,11.6,96,278.0,77.0,3600.0,6.9,0.0,71
2025-11-01 12:00:00+00:00,12.8,97,250.0,81.0,3600.0,6.5,0.0,70
2025-11-01 13:00:00+00:00,13.1,100,196.0,74.0,3600.0,7.7,0.0,70
2025-11-01 14:00:00+00:00,12.6,98,80.0,80.0,3600.0,7.8,0.0,75
2025-11-01 15:00:00+00:00,11.1,100,26.0,39.0,2753.94,8.1,0.0,81
2025-11-01 16:00:00+00:00,10.3,100,0.0,2.0,0.0,8.8,0.0,84
2025-11-01 17:00:00+00:00,10.1,100,0.0,0.0,0.0,9.8,0.0,86
2025-11-01 18:00:00+00:00,10.8,100,0.0,0.0,0.0,9.4,0.0,84
2025-11-01 19:00:00+00:00,10.6,100,0.0,0.0,0.0,9.4,0.0,84
2025-11-01 20:00:00+00:00,10.2,100,0.0,0.0,0.0,7.2,0.0,87
2025-11-01 21:00:00+00:00,10.4,100,0.0,0.0,0.0,6.9,0.0,88
2025-11-01 22:00:00+00:00,10.3,100,0.0,0.0,0.0,7.2,0.0,91
2025-11-01 23:00:00+00:00,10.4,100,0.0,0.0,0.0,7.0,0.0,91
2025-11-02 00:00:00+00:00,10.6,100,0.0,0.0,0.0,9.3,0.1,90
2025-11-02 01:00:00+00:00,10.6,100,0.0,0.0,0.0,8.6,0.1,91
2025-11-02 02:00:00+00:00,10.4,100,0.0,0.0,0.0,8.2,0.1,93
2025-11-02 03:00:00+00:00,10.1,100,0.0,0.0,0.0,7.6,0.0,94
2025-11-02 04:00:00+00:00,10.0,100,0.0,0.0,0.0,8.0,0.0,95
2025-11-02 05:00:00+00:00,10.0,100,0.0,0.0,0.0,8.2,0.1,97
2025-11-02 06:00:00+00:00,10.2,100,0.0,0.0,0.0,8.0,0.0,98
2025-11-02 07:00:00+00:00,10.6,100,0.0,22.0,0.0,8.4,0.1,97
2025-11-02 08:00:00+00:00,10.7,100,0.0,28.0,0.0,6.9,0.2,98
2025-11-02 09:00:00+00:00,11.4,100,3.0,103.0,0.0,5.8,0.3,98
