timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2026-02-01 00:00:00+00:00,-11.1,94,0.0,0.0,0.0,17.1,0.0,73
2026-02-01 01:00:00+00:00,-11.4,11,0.0,0.0,0.0,19.1,0.0,71
2026-02-01 02:00:00+00:00,-12.4,0,0.0,0.0,0.0,17.3,0.0,71
2026-02-01 03:00:00+00:00,-12.8,0,0.0,0.0,0.0,16.6,0.0,71
2026-02-01 04:00:00+00:00,-13.1,0,0.0,0.0,0.0,15.9,0.0,72
2026-02-01 05:00:00+00:00,-13.4,0,0.0,0.0,0.0,15.3,0.0,72
2026-02-01 06:00:00+00:00,-13.2,1,0.0,0.0,0.0,15.4,0.0,76
2026-02-01 07:00:00+00:00,-13.4,0,1.0,3.0,0.0,16.1,0.0,76
2026-02-01 08:00:00+00:00,-12.9,0,53.0,31.0,2869.2,14.0,0.0,73
2026-02-01 09:00:00+00:00,-11.9,0,150.0,53.0,3600.0,15.8,0.0,69
2026-02-01 10:00:00+00:00,-11.1,0,236.0,63.0,3600.0,16.9,0.0,66
2026-02-01 11:00:00+00:00,-10.1,0,286.0,68.0,3600.0,16.8,0.0,63
2026-02-01 12:00:00+00:00,-8.4,0,293.0,67.0,3600.0,16.6,0.0,61
2026-02-01 13:00:00+00:00,-8.4,0,252.0,63.0,3600.0,16.9,0.0,58
2026-02-01 14:00:00+00:00,-8.6,0,174.0,54.0,3600.0,17.1,0.0,59
2026-02-01 15:00:00+00:00,-9.4,8,76.0,36.0,3600.0,17.3,0.0,61
2026-02-01 16:00:00+00:00,-10.6,47,6.0,7.0,5.7,17.6,0.0,65
2026-02-01 17:00:00+00:00,-11.4,81,0.0,0.0,0.0,17.6,0.0,69
2026-02-01 18:00:00+00:00,-11.3,88,0.0,0.0,0.0,17.2,0.0,71
2026-02-01 19:00:00+00:00,-11.8,93,0.0,0.0,0.0,16.4,0.0,72
2026-02-01 20:00:00+00:00,-12.1,100,0.0,0.0,0.0,16.0,0.0,74
2026-02-01 21:00:00+00:00,-12.6,39,0.0,0.0,0.0,15.7,0.0,75
2026-02-01 22:00:00+00:00,-13.1,0,0.0,0.0,0.0,15.8,0.0,76
2026-02-01 23:00:00+00:00,-13.6,23,0.0,0.0,0.0,16.0,0.0,77
2026-02-02 00:00:00+00:00,-13.6,88,0.0,0.0,0.0,16.3,0.0,77
2026-02-02 01:00:00+00:00,-13.4,100,0.0,0.0,0.0,16.5,0.0,76
2026-02-02 02:00:00+00:00,-13.1,100,0.0,0.0,0.0,16.0,0.0,73
2026-02-02 03:00:00+00:00,-13.3,100,0.0,0.0,0.0,15.7,0.0,72
2026-02-02 04:00:00+00:00,-13.7,100,0.0,0.0,0.0,15.5,0.0,73
2026-02-02 05:00:00+00:00,-13.8,100,0.0,0.0,0.0,16.9,0.0,71
2026-02-02 06:00:00+00:00,-14.4,100,0.0,0.0,0.0,16.9,0.0,77
2026-02-02 07:00:00+00:00,-14.2,100,0.0,3.0,0.0,16.7,0.0,74
2026-02-02 08:00:00+00:00,-14.1,100,15.0,40.0,1506.47,16.6,0.0,73
2026-02-02 09:00:00+00:00,-13.6,100,51.0,88.0,3600.0,17.1,0.0,69
2026-02-02 10:00:00+00:00,-12.4,100,113.0,126.0,3600.0,17.9,0.0,65
2026-02-02 11:00:00+00:00,-11.6,100,64.0,166.0,3600.0,17.3,0.0,62
2026-02-02 12:00:00+00:00,-10.9,100,20.0,159.0,0.0,17.1,0.0,61
2026-02-02 13:00:00+00:00,-10.4,100,12.0,96.0,0.0,16.6,0.0,58
2026-02-02 14:00:00+00:00,-9.9,100,2.0,65.0,0.0,15.7,0.0,59
2026-02-02 15:00:00+00:00,-9.9,100,0.0,27.0,0.0,15.7,0.0,60
2026-02-02 16:00:00+00:00,-10.1,100,0.0,4.0,0.0,19.4,0.0,59
2026-02-02 17:00:00+00:00,-10.4,100,0.0,0.0,0.0,20.7,0.0,59
2026-02-02 18:00:00+00:00,-9.9,100,0.0,0.0,0.0,19.6,0.0,58
2026-02-02 19:00:00+00:00,-10.3,100,0.0,0.0,0.0,17.8,0.0,57
2026-02-02 20:00:00+00:00,-10.6,100,0.0,0.0,0.0,18.6,0.0,58
2026-02-02 21:00:00+00:00,-10.9,99,0.0,0.0,0.0,17.1,0.0,60
2026-02-02 22:00:00+00:00,-11.2,90,0.0,0.0,0.0,15.7,0.0,62
2026-02-02 23:00:00+00:00,-11.9,74,0.0,0.0,0.0,20.5,0.0,60
2026-02-03 00:00:00+00:00,-12.4,46,0.0,0.0,0.0,19.8,0.0,59
2026-02-03 01:00:00+00:00,-12.6,63,0.0,0.0,0.0,19.1,0.0,57
2026-02-03 02:00:00+00:00,-12.9,100,0.0,0.0,0.0,18.6,0.0,58
2026-02-03 03:00:00+00:00,-13.1,95,0.0,0.0,0.0,14.5,0.0,59
2026-02-03 04:00:00+00:00,-13.3,100,0.0,0.0,0.0,16.1,0.0,59
2026-02-03 05:00:00+00:00,-13.2,100,0.0,0.0,0.0,13.5,0.0,57
2026-02-03 06:00:00+00:00,-12.9,97,0.0,0.0,0.0,13.7,0.0,57
2026-02-03 07:00:00+00:00,-12.8,76,0.0,3.0,0.0,13.9,0.0,58
2026-02-03 08:00:00+00:00,-12.4,93,11.0,40.0,693.4,14.0,0.0,57
2026-02-03 09:00:00+00:00,-11.2,93,52.0,89.0,3600.0,15.0,0.0,51
2026-02-03 10:00:00+00:00,-10.0,38,64.0,134.0,3600.0,15.8,0.0,47
2026-02-03 11:00:00+00:00,-8.6,8,224.0,96.0,3600.0,16.6,0.0,42
2026-02-03 12:00:00+00:00,-7.8,6,286.0,68.0,3600.0,17.0,0.0,39
2026-02-03 13:00:00+00:00,-6.9,16,243.0,65.0,3600.0,16.4,0.0,37
2026-02-03 14:00:00+00:00,-7.0,3,165.0,59.0,3600.0,17.0,0.0,37
2026-02-03 15:00:00+00:00,-7.7,0,73.0,39.0,3600.0,20.2,0.0,39
2026-02-03 16:00:00+00:00,-8.9,10,7.0,8.0,70.91,19.8,0.0,43
2026-02-03 17:00:00+00:00,-9.4,77,0.0,0.0,0.0,19.3,0.0,47
2026-02-03 18:00:00+00:00,-9.1,33,0.0,0.0,0.0,18.9,0.0,48
2026-02-03 19:00:00+00:00,-9.2,93,0.0,0.0,0.0,18.7,0.0,52
2026-02-03 20:00:00+00:00,-8.6,100,0.0,0.0,0.0,17.1,0.0,56
2026-02-03 21:00:00+00:00,-7.9,100,0.0,0.0,0.0,17.3,0.0,63
2026-02-03 22:00:00+00:00,-7.8,99,0.0,0.0,0.0,17.3,0.0,68
2026-02-03 23:00:00+00:00,-7.8,100,0.0,0.0,0.0,16.8,0.0,71
2026-02-04 00:00:00+00:00,-8.2,100,0.0,0.0,0.0,13.1,0.0,73
2026-02-04 01:00:00+00:00,-8.4,100,0.0,0.0,0.0,13.9,0.1,73
2026-02-04 02:00:00+00:00,-8.4,100,0.0,0.0,0.0,12.5,0.2,78
2026-02-04 03:00:00+00:00,-7.9,100,0.0,0.0,0.0,14.3,0.3,81
2026-02-04 04:00:00+00:00,-8.0,100,0.0,0.0,0.0,12.0,0.2,83
2026-02-04 05:00:00+00:00,-8.1,100,0.0,0.0,0.0,12.0,0.0,84
2026-02-04 06:00:00+00:00,-8.5,100,0.0,0.0,0.0,9.6,0.0,84
2026-02-04 07:00:00+00:00,-8.3,100,0.0,2.0,0.0,12.4,0.0,85
2026-02-04 08:00:00+00:00,-8.1,100,0.0,18.0,0.0,13.2,0.0,86
2026-02-04 09:00:00+00:00,-7.3,100,2.0,58.0,0.0,14.1,0.0,85
2026-02-04 10:00:00+00:00,-7.0,100,3.0,72.0,0.0,13.1,0.0,84
2026-02-04 11:00:00+00:00,-6.6,100,2.0,88.0,0.0,13.5,0.0,84
2026-02-04 12:00:00+00:00,-7.2,100,4.0,103.0,0.0,13.0,0.0,84
2026-02-04 13:00:00+00:00,-6.6,100,10.0,114.0,0.0,13.5,0.0,83
2026-02-04 14:00:00+00:00,-6.5,100,0.0,71.0,0.0,13.4,0.0,83
2026-02-04 15:00:00+00:00,-6.6,100,5.0,41.0,0.0,13.0,0.0,85
2026-02-04 16:00:00+00:00,-6.8,100,0.0,4.0,0.0,13.9,0.0,86
2026-02-04 17:00:00+00:00,-6.4,100,0.0,0.0,0.0,15.0,0.0,86
2026-02-04 18:00:00+00:00,-7.4,100,0.0,0.0,0.0,13.5,0.0,87
2026-02-04 19:00:00+00:00,-6.9,100,0.0,0.0,0.0,14.8,0.0,87
2026-02-04 20:00:00+00:00,-6.6,100,0.0,0.0,0.0,14.9,0.0,87
2026-02-04 21:00:00+00:00,-6.2,100,0.0,0.0,0.0,14.7,0.0,87
2026-02-04 22:00:00+00:00,-5.9,100,0.0,0.0,0.0,15.4,0.0,87
2026-02-04 23:00:00+00:00,-5.8,100,0.0,0.0,0.0,16.0,0.0,88
2026-02-05 00:00:00+00:00,-6.6,100,0.0,0.0,0.0,13.7,0.2,89
2026-02-05 01:00:00+00:00,-6.8,100,0.0,0.0,0.0,14.7,0.3,90
2026-02-05 02:00:00+00:00,-6.6,100,0.0,0.0,0.0,14.5,0.7,92
2026-02-05 03:00:00+00:00,-6.2,100,0.0,0.0,0.0,15.4,0.9,92
2026-02-05 04:00:00+00:00,-5.7,100,0.0,0.0,0.0,13.5,1.2,92
2026-02-05 05:00:00+00:00,-5.2,100,0.0,0.0,0.0,15.2,1.0,92
2026-02-05 06:00:00+00:00,-5.5,100,0.0,0.0,0.0,17.1,0.4,93
2026-02-05 07:00:00+00:00,-5.2,100,0.0,2.0,0.0,13.5,0.7,93
