timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2025-05-01 00:00:00+00:00,12.6,74,0.0,0.0,0.0,7.9,0.0,70
2025-05-01 01:00:00+00:00,11.4,96,0.0,0.0,0.0,6.9,0.0,73
2025-05-01 02:00:00+00:00,10.9,99,0.0,0.0,0.0,5.7,0.0,76
2025-05-01 03:00:00+00:00,9.9,27,0.0,0.0,0.0,3.8,0.0,82
2025-05-01 04:00:00+00:00,9.6,8,2.0,7.0,0.0,2.7,0.0,85
2025-05-01 05:00:00+00:00,10.9,0,54.0,44.0,3600.0,2.6,0.0,78
2025-05-01 06:00:00+00:00,13.2,0,169.0,72.0,3600.0,1.0,0.0,69
2025-05-01 07:00:00+00:00,15.5,0,306.0,90.0,3600.0,0.5,0.0,58
2025-05-01 08:00:00+00:00,17.3,0,438.0,104.0,3600.0,2.1,0.0,50
2025-05-01 09:00:00+00:00,18.9,4,550.0,112.0,3600.0,3.4,0.0,45
2025-05-01 10:00:00+00:00,20.5,77,614.0,123.0,3600.0,6.3,0.0,39
2025-05-01 11:00:00+00:00,20.6,99,238.0,309.0,3600.0,7.4,0.0,38
2025-05-01 12:00:00+00:00,21.4,99,362.0,223.0,3600.0,6.8,0.0,35
2025-05-01 13:00:00+00:00,21.2,99,152.0,237.0,3600.0,4.8,0.0,34
2025-05-01 14:00:00+00:00,22.0,100,339.0,168.0,3600.0,4.0,0.0,33
2025-05-01 15:00:00+00:00,21.7,57,99.0,191.0,3600.0,4.1,0.0,34
2025-05-01 16:00:00+00:00,21.4,43,95.0,122.0,3600.0,4.4,0.0,34
2025-05-01 17:00:00+00:00,21.2,17,66.0,74.0,3600.0,4.0,0.0,34
2025-05-01 18:00:00+00:00,19.9,99,23.0,32.0,2600.04,9.2,0.0,39
2025-05-01 19:00:00+00:00,18.0,4,0.0,1.0,0.0,9.8,0.0,48
2025-05-01 20:00:00+00:00,17.0,9,0.0,0.0,0.0,9.2,0.0,52
2025-05-01 21:00:00+00:00,16.1,63,0.0,0.0,0.0,9.9,0.0,54
2025-05-01 22:00:00+00:00,15.2,94,0.0,0.0,0.0,10.3,0.0,58
2025-05-01 23:00:00+00:00,14.6,94,0.0,0.0,0.0,10.1,0.0,60
2025-05-02 00:00:00+00:00,13.9,98,0.0,0.0,0.0,10.6,0.0,62
2025-05-02 01:00:00+00:00,12.2,31,0.0,0.0,0.0,10.8,0.0,69
2025-05-02 02:00:00+00:00,11.6,19,0.0,0.0,0.0,10.5,0.0,71
2025-05-02 03:00:00+00:00,11.1,32,0.0,0.0,0.0,11.3,0.0,72
2025-05-02 04:00:00+00:00,11.2,22,3.0,8.0,0.0,11.0,0.0,71
2025-05-02 05:00:00+00:00,12.6,12,61.0,45.0,3600.0,10.9,0.0,65
2025-05-02 06:00:00+00:00,15.0,13,185.0,69.0,3600.0,9.1,0.0,57
2025-05-02 07:00:00+00:00,17.8,33,329.0,85.0,3600.0,10.1,0.0,48
2025-05-02 08:00:00+00:00,20.7,100,457.0,99.0,3600.0,10.9,0.0,42
2025-05-02 09:00:00+00:00,23.2,93,494.0,153.0,3600.0,12.6,0.0,37
2025-05-02 10:00:00+00:00,24.9,67,610.0,136.0,3600.0,14.5,0.0,34
2025-05-02 11:00:00+00:00,25.7,100,555.0,149.0,3600.0,15.7,0.0,32
2025-05-02 12:00:00+00:00,25.3,100,209.0,283.0,3600.0,16.3,0.0,34
2025-05-02 13:00:00+00:00,27.8,33,321.0,277.0,3600.0,17.1,0.0,22
2025-05-02 14:00:00+00:00,26.1,86,378.0,133.0,3600.0,20.6,0.0,26
2025-05-02 15:00:00+00:00,23.7,75,173.0,160.0,3600.0,18.5,0.0,36
2025-05-02 16:00:00+00:00,25.3,48,191.0,100.0,3600.0,16.8,0.0,30
2025-05-02 17:00:00+00:00,24.3,52,74.0,76.0,3600.0,11.3,0.0,32
2025-05-02 18:00:00+00:00,22.5,96,24.0,30.0,2693.62,3.4,0.0,38
2025-05-02 19:00:00+00:00,22.0,71,0.0,1.0,0.0,10.7,0.0,39
2025-05-02 20:00:00+00:00,21.0,98,0.0,0.0,0.0,10.1,0.0,39
2025-05-02 21:00:00+00:00,19.5,64,0.0,0.0,0.0,7.5,0.0,45
2025-05-02 22:00:00+00:00,17.5,100,0.0,0.0,0.0,16.9,0.0,56
2025-05-02 23:00:00+00:00,16.2,49,0.0,0.0,0.0,5.1,0.0,68
2025-05-03 00:00:00+00:00,15.6,19,0.0,0.0,0.0,4.2,0.0,71
2025-05-03 01:00:00+00:00,14.1,16,0.0,0.0,0.0,13.9,0.0,88
2025-05-03 02:00:00+00:00,13.8,22,0.0,0.0,0.0,12.3,0.0,89
2025-05-03 03:00:00+00:00,13.2,37,0.0,0.0,0.0,9.4,0.0,94
2025-05-03 04:00:00+00:00,12.9,14,3.0,8.0,0.0,7.4,0.0,96
2025-05-03 05:00:00+00:00,13.5,100,51.0,49.0,3600.0,7.1,0.0,93
2025-05-03 06:00:00+00:00,14.4,100,69.0,121.0,3600.0,8.2,0.0,88
2025-05-03 07:00:00+00:00,15.6,97,64.0,189.0,2335.54,9.7,0.0,80
2025-05-03 08:00:00+00:00,17.2,100,160.0,252.0,3600.0,12.8,0.0,68
2025-05-03 09:00:00+00:00,18.1,53,233.0,245.0,3600.0,13.7,0.0,62
2025-05-03 10:00:00+00:00,19.7,48,469.0,207.0,3600.0,15.8,0.0,54
2025-05-03 11:00:00+00:00,21.1,63,449.0,225.0,3600.0,15.3,0.0,47
2025-05-03 12:00:00+00:00,21.5,75,453.0,221.0,3600.0,14.9,0.0,46
2025-05-03 13:00:00+00:00,20.4,96,429.0,195.0,3600.0,12.6,0.0,46
2025-05-03 14:00:00+00:00,20.5,100,406.0,175.0,3600.0,11.4,0.0,43
2025-05-03 15:00:00+00:00,19.9,100,107.0,235.0,3600.0,9.7,0.0,43
2025-05-03 16:00:00+00:00,19.4,100,53.0,175.0,2026.46,9.0,0.0,44
2025-05-03 17:00:00+00:00,17.5,100,0.0,40.0,0.0,6.8,0.3,54
2025-05-03 18:00:00+00:00,15.4,100,0.0,10.0,0.0,3.1,0.8,73
2025-05-03 19:00:00+00:00,14.6,100,0.0,0.0,0.0,3.8,0.3,93
2025-05-03 20:00:00+00:00,14.4,96,0.0,0.0,0.0,4.6,0.0,89
2025-05-03 21:00:00+00:00,14.2,100,0.0,0.0,0.0,5.0,0.0,94
2025-05-03 22:00:00+00:00,14.1,100,0.0,0.0,0.0,7.3,0.0,96
2025-05-03 23:00:00+00:00,13.9,100,0.0,0.0,0.0,9.0,1.0,95
2025-05-04 00:00:00+00:00,13.4,100,0.0,0.0,0.0,10.8,3.4,97
2025-05-04 01:00:00+00:00,12.7,100,0.0,0.0,0.0,13.0,0.5,95
2025-05-04 02:00:00+00:00,12.4,45,0.0,0.0,0.0,18.0,0.0,92
2025-05-04 03:00:00+00:00,10.9,14,0.0,0.0,0.0,19.5,0.0,94
2025-05-04 04:00:00+00:00,10.3,15,3.0,9.0,0.0,21.7,0.0,93
2025-05-04 05:00:00+00:00,10.0,19,51.0,48.0,3600.0,21.4,0.1,87
2025-05-04 06:00:00+00:00,10.1,28,148.0,82.0,3600.0,20.4,0.1,79
2025-05-04 07:00:00+00:00,10.6,19,238.0,107.0,3600.0,21.0,0.1,75
2025-05-04 08:00:00+00:00,11.4,32,394.0,120.0,3600.0,21.4,0.1,67
