timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2025-02-01 00:00:00+00:00,3.2,100,0.0,0.0,0.0,15.1,0.0,88
2025-02-01 01:00:00+00:00,2.8,100,0.0,0.0,0.0,15.7,0.0,85
2025-02-01 02:00:00+00:00,2.6,87,0.0,0.0,0.0,14.4,0.0,81
2025-02-01 03:00:00+00:00,2.5,71,0.0,0.0,0.0,10.7,0.0,79
2025-02-01 04:00:00+00:00,2.5,72,0.0,0.0,0.0,10.1,0.0,80
2025-02-01 05:00:00+00:00,2.4,60,0.0,0.0,0.0,10.8,0.0,84
2025-02-01 06:00:00+00:00,1.6,100,0.0,0.0,0.0,10.9,0.0,94
2025-02-01 07:00:00+00:00,1.9,100,0.0,2.0,0.0,9.8,0.0,96
2025-02-01 08:00:00+00:00,2.2,100,0.0,32.0,0.0,14.1,0.0,93
2025-02-01 09:00:00+00:00,2.8,100,2.0,62.0,0.0,13.6,0.0,90
2025-02-01 10:00:00+00:00,3.5,100,8.0,95.0,0.0,13.1,0.0,83
2025-02-01 11:00:00+00:00,4.2,100,39.0,113.0,1607.85,13.7,0.0,77
2025-02-01 12:00:00+00:00,4.3,100,15.0,129.0,0.0,13.7,0.0,76
2025-02-01 13:00:00+00:00,4.1,100,5.0,104.0,0.0,12.2,0.0,77
2025-02-01 14:00:00+00:00,3.9,100,2.0,71.0,0.0,11.2,0.0,76
2025-02-01 15:00:00+00:00,3.6,100,0.0,32.0,0.0,8.1,0.0,80
2025-02-01 16:00:00+00:00,3.2,100,0.0,4.0,0.0,6.3,0.0,82
2025-02-01 17:00:00+00:00,3.1,100,0.0,0.0,0.0,4.9,0.0,84
2025-02-01 18:00:00+00:00,2.8,100,0.0,0.0,0.0,4.4,0.0,85
2025-02-01 19:00:00+00:00,2.7,100,0.0,0.0,0.0,4.7,0.0,86
2025-02-01 20:00:00+00:00,2.6,100,0.0,0.0,0.0,5.8,0.0,86
2025-02-01 21:00:00+00:00,2.2,91,0.0,0.0,0.0,6.1,0.0,87
2025-02-01 22:00:00+00:00,1.9,91,0.0,0.0,0.0,8.0,0.1,89
2025-02-01 23:00:00+00:00,1.5,33,0.0,0.0,0.0,7.4,0.1,92
2025-02-02 00:00:00+00:00,1.0,72,0.0,0.0,0.0,7.1,0.3,95
2025-02-02 01:00:00+00:00,1.1,75,0.0,0.0,0.0,7.2,0.1,95
2025-02-02 02:00:00+00:00,0.6,100,0.0,0.0,0.0,7.0,0.0,98
2025-02-02 03:00:00+00:00,1.0,100,0.0,0.0,0.0,7.5,0.0,99
2025-02-02 04:00:00+00:00,0.9,100,0.0,0.0,0.0,6.9,0.1,100
2025-02-02 05:00:00+00:00,1.0,100,0.0,0.0,0.0,6.4,0.0,99
2025-02-02 06:00:00+00:00,1.0,100,0.0,0.0,0.0,5.9,0.0,98
2025-02-02 07:00:00+00:00,0.9,100,0.0,2.0,0.0,7.2,0.0,99
2025-02-02 08:00:00+00:00,1.1,94,3.0,37.0,0.0,6.6,0.0,96
2025-02-02 09:00:00+00:00,1.8,90,15.0,73.0,202.29,8.1,0.0,92
2025-02-02 10:00:00+00:00,2.5,97,58.0,90.0,3600.0,8.6,0.0,83
2025-02-02 11:00:00+00:00,3.1,100,96.0,107.0,3600.0,9.9,0.0,76
2025-02-02 12:00:00+00:00,3.2,100,7.0,133.0,0.0,10.9,0.0,76
2025-02-02 13:00:00+00:00,3.8,100,12.0,118.0,0.0,9.1,0.0,70
2025-02-02 14:00:00+00:00,3.8,100,0.0,94.0,0.0,10.1,0.0,67
2025-02-02 15:00:00+00:00,3.5,100,1.0,43.0,0.0,9.3,0.0,74
2025-02-02 16:00:00+00:00,2.7,100,0.0,6.0,0.0,9.6,0.0,83
2025-02-02 17:00:00+00:00,2.1,100,0.0,0.0,0.0,8.9,0.0,89
2025-02-02 18:00:00+00:00,1.8,100,0.0,0.0,0.0,8.0,0.0,92
2025-02-02 19:00:00+00:00,1.2,100,0.0,0.0,0.0,7.8,0.0,94
2025-02-02 20:00:00+00:00,0.8,100,0.0,0.0,0.0,8.2,0.0,94
2025-02-02 21:00:00+00:00,0.5,100,0.0,0.0,0.0,8.6,0.0,95
2025-02-02 22:00:00+00:00,0.0,100,0.0,0.0,0.0,7.9,0.0,95
2025-02-02 23:00:00+00:00,-0.5,90,0.0,0.0,0.0,8.0,0.0,95
2025-02-03 00:00:00+00:00,-0.6,82,0.0,0.0,0.0,8.0,0.0,95
2025-02-03 01:00:00+00:00,-0.9,71,0.0,0.0,0.0,7.4,0.0,95
2025-02-03 02:00:00+00:00,-0.9,61,0.0,0.0,0.0,7.8,0.0,96
