timestamp,temperature_2m,cloud_cover,direct_radiation,diffuse_radiation,sunshine_duration,wind_speed_10m,precipitation,relative_humidity_2m
2024-07-01 00:00:00+00:00,19.0,100,0.0,0.0,0.0,17.6,0.0,86
2024-07-01 01:00:00+00:00,17.5,98,0.0,0.0,0.0,19.2,0.0,81
2024-07-01 02:00:00+00:00,16.6,79,0.0,0.0,0.0,15.3,0.0,85
2024-07-01 03:00:00+00:00,16.1,100,0.0,2.0,0.0,15.3,0.0,89
2024-07-01 04:00:00+00:00,17.0,97,1.0,23.0,0.0,18.4,0.0,81
2024-07-01 05:00:00+00:00,17.5,100,17.0,81.0,273.74,15.0,0.0,77
2024-07-01 06:00:00+00:00,17.4,100,0.0,54.0,0.0,12.0,0.0,77
2024-07-01 07:00:00+00:00,18.2,99,25.0,155.0,0.0,9.5,0.0,74
2024-07-01 08:00:00+00:00,19.9,92,192.0,228.0,3600.0,9.5,0.0,66
2024-07-01 09:00:00+00:00,21.2,100,250.0,246.0,3600.0,9.0,0.0,57
2024-07-01 10:00:00+00:00,21.4,100,81.0,298.0,1125.75,7.6,0.0,58
2024-07-01 11:00:00+00:00,21.1,77,85.0,264.0,1143.94,6.9,0.2,61
2024-07-01 12:00:00+00:00,22.8,35,453.0,217.0,3600.0,7.3,0.2,58
2024-07-01 13:00:00+00:00,21.8,15,331.0,215.0,3600.0,4.1,0.1,67
2024-07-01 14:00:00+00:00,22.8,84,482.0,154.0,3600.0,4.5,0.0,61
2024-07-01 15:00:00+00:00,22.8,100,194.0,219.0,3600.0,5.7,0.0,59
2024-07-01 16:00:00+00:00,18.1,93,9.0,86.0,0.0,8.4,7.3,89
2024-07-01 17:00:00+00:00,18.9,82,59.0,81.0,2924.25,1.3,0.5,85
2024-07-01 18:00:00+00:00,19.0,78,53.0,81.0,3600.0,6.6,0.1,80
2024-07-01 19:00:00+00:00,18.2,27,12.0,26.0,824.52,6.9,0.0,85
2024-07-01 20:00:00+00:00,17.5,46,0.0,1.0,0.0,8.6,0.0,87
2024-07-01 21:00:00+00:00,16.8,78,0.0,0.0,0.0,13.9,0.0,87
2024-07-01 22:00:00+00:00,15.9,66,0.0,0.0,0.0,13.8,0.1,90
2024-07-01 23:00:00+00:00,15.2,93,0.0,0.0,0.0,11.2,0.0,91
2024-07-02 00:00:00+00:00,14.8,100,0.0,0.0,0.0,15.2,0.0,90
2024-07-02 01:00:00+00:00,14.7,89,0.0,0.0,0.0,16.8,0.0,90
2024-07-02 02:00:00+00:00,14.2,94,0.0,0.0,0.0,19.2,0.1,90
2024-07-02 03:00:00+00:00,13.8,93,0.0,2.0,0.0,19.0,0.0,91
2024-07-02 04:00:00+00:00,13.6,87,8.0,36.0,122.28,18.7,0.0,89
2024-07-02 05:00:00+00:00,14.2,99,14.0,85.0,0.0,18.3,0.0,84
2024-07-02 06:00:00+00:00,14.8,100,61.0,125.0,2885.42,19.8,0.2,81
2024-07-02 07:00:00+00:00,15.4,100,125.0,185.0,3600.0,21.6,0.1,78
2024-07-02 08:00:00+00:00,16.5,98,152.0,283.0,3600.0,21.1,0.0,69
2024-07-02 09:00:00+00:00,17.8,33,230.0,306.0,3600.0,21.1,0.1,59
2024-07-02 10:00:00+00:00,19.2,57,500.0,184.0,3600.0,20.3,0.1,51
2024-07-02 11:00:00+00:00,19.9,46,444.0,180.0,3600.0,20.4,0.0,48
2024-07-02 12:00:00+00:00,20.0,100,448.0,204.0,3600.0,19.0,0.1,53
2024-07-02 13:00:00+00:00,20.1,87,390.0,165.0,3600.0,14.9,0.0,54
2024-07-02 14:00:00+00:00,20.1,36,448.0,181.0,3600.0,22.5,0.1,49
2024-07-02 15:00:00+00:00,19.9,18,366.0,132.0,3600.0,21.1,0.0,55
2024-07-02 16:00:00+00:00,18.5,90,197.0,119.0,3600.0,23.4,0.1,58
2024-07-02 17:00:00+00:00,17.0,58,37.0,94.0,1166.42,20.5,0.2,70
2024-07-02 18:00:00+00:00,16.9,94,20.0,60.0,832.19,17.6,0.0,70
2024-07-02 19:00:00+00:00,16.2,67,7.0,24.0,27.02,14.0,0.0,73
2024-07-02 20:00:00+00:00,15.6,82,0.0,1.0,0.0,11.7,0.0,76
2024-07-02 21:00:00+00:00,15.4,76,0.0,0.0,0.0,12.1,0.0,79
2024-07-02 22:00:00+00:00,15.2,84,0.0,0.0,0.0,14.2,0.0,81
2024-07-02 23:00:00+00:00,15.2,99,0.0,0.0,0.0,12.6,0.0,83
2024-07-03 00:00:00+00:00,14.9,60,0.0,0.0,0.0,11.5,0.0,85
2024-07-03 01:00:00+00:00,13.6,28,0.0,0.0,0.0,12.6,0.0,94
2024-07-03 02:00:00+00:00,13.4,91,0.0,0.0,0.0,12.4,0.0,95
2024-07-03 03:00:00+00:00,14.1,100,0.0,1.0,0.0,11.5,0.0,92
2024-07-03 04:00:00+00:00,14.6,100,0.0,12.0,0.0,12.4,0.0,88
2024-07-03 05:00:00+00:00,15.1,99,10.0,80.0,0.0,15.1,0.0,83
2024-07-03 06:00:00+00:00,15.4,71,32.0,110.0,667.14,16.2,0.0,77
